date,tmean_c,prcp_mm,srad_wm2,swe_mm,swe_b1_mm,swe_b2_mm,swe_b3_mm
2020-02-18,-11.678100085124209,0.0,448.4021788832492,157.1582013401893,80.86875726333389,122.4857700488609,265.7748723430966
2020-02-19,-13.470447337998353,0.0,464.73984094518914,157.1582013401893,80.86875726333389,122.4857700488609,265.7748723430966
2020-02-20,-13.504027864433068,0.07341256082911636,491.2292827736384,157.23161386704865,80.86875726333389,122.51013602716273,265.9684411566169
2020-02-21,-8.187310877718478,0.12159773735743533,494.9845540320788,157.35319888921495,80.86875726333389,122.52672890108745,266.31271975824535
2020-02-22,-3.707716504140527,1.25140929109732,450.53012009944393,158.60461604664542,80.88827648204801,122.96560769485568,269.56996207836585
2020-02-23,-3.7798529056604258,3.977548224983664,360.87027879527426,162.58214284949102,85.22032950090441,125.8571526110182,274.2861829127881
2020-02-24,-7.496822382877177,3.0433385155182022,279.3858873414418,165.6254183736498,86.35728240944643,127.58384220533904,280.49244371061286
2020-02-25,-11.389333278050598,0.009312831713218244,381.2103619699652,165.63472785325803,86.35728240944643,127.58384220533904,280.52007106333053
2020-02-26,-10.538106963886726,0.0027536714995661494,491.24000701735474,165.63748172138085,86.35728240944643,127.58384220533904,280.5282436024164
2020-02-27,-4.889577017867118,0.11115831898398845,438.285606663676,165.7486442152998,86.35728240944643,127.58384220533904,280.8581358797186
2020-02-28,-3.265569467971532,0.0,477.99859471084676,165.7486442152998,86.35728240944643,127.58384220533904,280.8581358797186
2020-02-29,-1.542651884272673,0.0150385415151566,456.3934874135975,165.76345983492763,86.35721737134772,127.58326694886243,280.9027402672573
2020-03-01,-2.2912396371246695,1.8432982389263521,385.15202224122197,167.60504275147818,88.0752670237371,128.58101446415628,283.7055825672545
2020-03-02,-5.40668161851474,0.0032934826998607084,380.9058361270214,167.60833356398416,88.08086332029342,128.58479526130864,283.70614714653044
2020-03-03,-4.335022961037301,0.0,468.8062628685528,167.60833356398416,88.08086332029342,128.58479526130864,283.70614714653044
2020-03-04,-2.4571299306994483,3.719815530680407E-5,485.45644678783714,167.60726122638067,88.08086332029342,128.58479526130864,283.70296481513805
2020-03-05,-0.01993559617802365,0.003842307425744098,472.9327835577441,167.47433893442252,87.99200256068363,128.46864671119303,283.51055219619286
2020-03-06,1.7252603633921795,0.011799150079782179,488.22524258766435,167.15103838749573,87.6627467169797,128.15089358256103,283.18750068105066
2020-03-07,3.1891132334506582,0.10255244526886083,451.0023729688892,165.99104284035195,86.53384284630401,126.92926643264025,282.05877849407074
2020-03-08,2.2993179627631757,3.827811772263435,252.5411645333985,164.14677668121521,84.67391063510523,124.97419379075842,280.34019897658345
2020-03-09,2.0819741288683975,0.37511902804647995,308.61188656087995,162.38881144058197,82.66631691886967,123.12177227543253,278.91870043926986
